"task_name","behavior_data","start_time","user_id","user_name","session_id","task_type","status","id","created_date","updated_date","created_by_id","created_by","is_sample"
"Data Entry","{""total_typed_chars"":16499,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":2483,""tab_switch_count"":4,""last_switch_time"":""2026-05-01T13:33:27.237Z"",""window_minimized_seconds"":218,""screen_hidden_events"":4,""idle_time_seconds"":1250,""active_seconds"":21366,""wpm"":3,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-05-01T13:33:13.765Z"",""last_activity"":""2026-05-01T13:35:51.527Z""}","2026-05-01T07:17:45.694Z","69e61963cd9ea118cc9f4d2b","Munish kumar","session_1777619865694_865xnvaq3","Data Entry","LIVE","69f4539eb04976b27adcb192","2026-05-01T07:17:50.531000","2026-05-01T13:35:53.695000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":8,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-05-01T07:15:04.560Z""}","2026-05-01T07:14:54.108Z","69e61963cd9ea118cc9f4d2b","Munish kumar","session_1777619694108_djyv4bjma","PDF to Word Typing","LIVE","69f452f133c9b72b9f8efde0","2026-05-01T07:14:57.282000","2026-05-01T07:15:07.381000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":588,""tab_switch_count"":2,""last_switch_time"":""2026-05-01T06:42:46.831Z"",""window_minimized_seconds"":69,""screen_hidden_events"":2,""idle_time_seconds"":210,""active_seconds"":3008,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-05-01T06:41:40.435Z"",""last_activity"":""2026-05-01T06:43:44.645Z""}","2026-05-01T05:49:57.742Z","69de121de938868996f01133","Nitesh Aheer","session_1777614597742_0me82e76y","Form Filling","LIVE","69f43f0891727bc2ce0c8702","2026-05-01T05:50:00.088000","2026-05-01T06:43:46.584000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":2535,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":477,""tab_switch_count"":2,""last_switch_time"":""2026-05-01T07:13:05.648Z"",""window_minimized_seconds"":500,""screen_hidden_events"":2,""idle_time_seconds"":1265,""active_seconds"":8800,""wpm"":4,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-05-01T08:41:28.441Z""}","2026-05-01T05:48:02.996Z","69de590fbe00225799fc98ae","Juhi","session_1777614482996_mhhr055ur","PDF to Word Typing","LIVE","69f43e937b03246047392222","2026-05-01T05:48:03.626000","2026-05-01T08:41:28.715000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":940,""tab_switch_count"":1,""last_switch_time"":""2026-04-30T16:19:17.744Z"",""window_minimized_seconds"":0,""screen_hidden_events"":1,""idle_time_seconds"":80,""active_seconds"":19754,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-30T16:18:31.522Z"",""last_activity"":""2026-04-30T16:19:58.008Z""}","2026-04-30T10:49:13.619Z","69eb94b62633983272a229f2","Praveen Kumar kaiwartya","session_1777546153619_bpknbwbu0","Data Entry","LIVE","69f333ac542e2db300f5ce0e","2026-04-30T10:49:16.047000","2026-04-30T16:20:01.073000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":1676,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":244,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":90,""active_seconds"":3108,""wpm"":3,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-30T11:02:34.462Z"",""last_activity"":""2026-04-30T11:02:38.190Z""}","2026-04-30T10:09:27.813Z","69f20b9599dd37f502e21a8c","Mohammed sarim","session_1777543767813_6aiojs639","PDF to Word Typing","LIVE","69f32a58c6e2503999027870","2026-04-30T10:09:28.502000","2026-04-30T11:02:38.658000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":3354,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":366,""tab_switch_count"":14,""last_switch_time"":""2026-04-30T12:42:52.964Z"",""window_minimized_seconds"":7586,""screen_hidden_events"":14,""idle_time_seconds"":1335,""active_seconds"":5236,""wpm"":7,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-30T09:04:25.663Z"",""last_activity"":""2026-04-30T12:42:55.427Z""}","2026-04-30T08:55:39.672Z","69de121de938868996f01133","Nitesh Aheer","session_1777539339672_5x4jinr5j","Data Entry","LIVE","69f3190c3b55f7be66394e8d","2026-04-30T08:55:40.240000","2026-04-30T12:42:55.615000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":2,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-30T08:10:14.334Z""}","2026-04-30T08:10:09.805Z","69dde7c34ace88ace4b2736e","Nandini","session_1777536609805_oguqsvcg9","Form Filling","LIVE","69f30e62ae46d5f5927e1c56","2026-04-30T08:10:10.504000","2026-04-30T08:10:14.537000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":26,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-30T07:35:18.059Z""}","2026-04-30T07:34:50.144Z","69ee06fff0386055bb904d59","Jayant mehra","session_1777534490144_8f46y4rn4","PDF to Word Typing","LIVE","69f3061a8308402e8606288c","2026-04-30T07:34:50.489000","2026-04-30T07:35:18.379000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":6231,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":132,""tab_switch_count"":1,""last_switch_time"":""2026-04-30T07:38:27.016Z"",""window_minimized_seconds"":146,""screen_hidden_events"":1,""idle_time_seconds"":20,""active_seconds"":5082,""wpm"":15,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-30T08:32:21.014Z""}","2026-04-30T07:04:47.279Z","69e61963cd9ea118cc9f4d2b","Munish kumar","session_1777532687279_gmr42chmt","Data Entry","LIVE","69f2ff1147383a0666f5e708","2026-04-30T07:04:49.846000","2026-04-30T08:32:23.498000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":6,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-30T07:02:36.600Z""}","2026-04-30T07:02:29.150Z","69e61963cd9ea118cc9f4d2b","Munish kumar","session_1777532549150_48qy1ujwi","Form Filling","LIVE","69f2fe88a6897621249c3969","2026-04-30T07:02:32.095000","2026-04-30T07:02:39.132000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":2,""total_pasted_chars"":18,""paste_event_count"":2,""last_paste_length"":9,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":62,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-30T06:16:07.707Z""}","2026-04-30T06:15:02.831Z","69d7afe9b38776b487b42466","Arjun gurjar","session_1777529702830_sa1caq5q1","Form Filling","LIVE","69f2f37878ae982b40ad51ff","2026-04-30T06:15:20.052000","2026-04-30T06:16:24.492000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":328,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":51,""tab_switch_count"":1,""last_switch_time"":""2026-05-02T06:21:50.499Z"",""window_minimized_seconds"":52,""screen_hidden_events"":1,""idle_time_seconds"":25,""active_seconds"":726,""wpm"":8,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-05-02T06:20:11.363Z"",""last_activity"":""2026-05-02T06:22:54.815Z""}","2026-05-02T06:10:23.325Z","69ce047408544a65d7f37308","Piyush Chourisiya","session_1777702223325_utymb2pjq","Data Entry","LIVE","69f2f29382908b27288a0c5a","2026-04-30T06:11:31.436000","2026-04-30T06:24:02.568000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":2388,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":326,""tab_switch_count"":2,""last_switch_time"":""2026-04-30T07:35:30.472Z"",""window_minimized_seconds"":603,""screen_hidden_events"":2,""idle_time_seconds"":500,""active_seconds"":4630,""wpm"":13,""last_save"":""2026-04-30T07:20:08.001Z"",""last_activity"":""2026-04-30T07:36:15.658Z""}","2026-04-30T06:01:18.501Z","69f20b9599dd37f502e21a8c","Mohammed sarim","tracker_69f20b9599dd37f502e21a8c_1777528878501","","ACTIVE","69f2f03f0f2506fbdf9fe652","2026-04-30T06:01:35.261000","2026-04-30T07:36:16.206000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":76,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":25,""tab_switch_count"":2,""last_switch_time"":""2026-04-30T05:49:35.326Z"",""window_minimized_seconds"":10,""screen_hidden_events"":2,""idle_time_seconds"":0,""active_seconds"":176,""wpm"":5,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-30T05:52:29.135Z""}","2026-04-30T05:49:26.022Z","69d7afe9b38776b487b42466","Arjun gurjar","session_1777528166022_uybve66ae","Data Entry","LIVE","69f2ed779a7fb86343a38454","2026-04-30T05:49:43.338000","2026-04-30T05:52:46.308000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":26,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":1,""last_switch_time"":""2026-04-29T15:22:23.450Z"",""window_minimized_seconds"":0,""screen_hidden_events"":1,""idle_time_seconds"":55,""active_seconds"":54,""wpm"":30,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-29T15:23:57.554Z""}","2026-04-29T15:21:44.039Z","69ee06fff0386055bb904d59","Jayant mehra","session_1777476104038_ag8lo8vrf","Form Filling","LIVE","69f2220809916f13db4672ae","2026-04-29T15:21:44.880000","2026-04-29T15:23:57.788000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":1,""last_switch_time"":""2026-04-29T15:19:40.742Z"",""window_minimized_seconds"":16,""screen_hidden_events"":1,""idle_time_seconds"":0,""active_seconds"":16,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-29T15:19:58.730Z""}","2026-04-29T15:19:21.801Z","69ee06fff0386055bb904d59","Jayant mehra","session_1777475961801_hsiea71sy","Form Filling","LIVE","69f2217a0a8f47188d641de0","2026-04-29T15:19:22.403000","2026-04-29T15:19:58.960000","anonymous","anonymous","false"
"Grammar Correction","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":2,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-29T13:43:05.090Z""}","2026-04-29T13:43:00.082Z","69d7afe9b38776b487b42466","Arjun gurjar","session_1777470180082_cv14qkazx","Grammar Correction","LIVE","69f20af5d1a157ad52c94da4","2026-04-29T13:43:17.157000","2026-04-29T13:43:22.063000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":429,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":390,""active_seconds"":3732,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-29T14:07:32.363Z"",""last_activity"":""2026-04-29T14:13:36.040Z""}","2026-04-29T13:04:48.999Z","69eb222d620d9c8c1033741e","Daksh panchal","session_1777467888999_477dss1m7","Form Filling","LIVE","69f201f25bd268c6dee5dfa8","2026-04-29T13:04:50.685000","2026-04-29T14:13:37.206000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":6,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-29T10:15:39.735Z""}","2026-04-29T10:15:33.018Z","69de121de938868996f01133","Nitesh Aheer","session_1777457733018_wr93lo4se","Form Filling","LIVE","69f1da4588fe242e918b04ad","2026-04-29T10:15:33.267000","2026-04-29T10:15:39.931000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":398,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":57,""tab_switch_count"":5,""last_switch_time"":""2026-04-29T10:12:07.038Z"",""window_minimized_seconds"":122,""screen_hidden_events"":5,""idle_time_seconds"":105,""active_seconds"":990,""wpm"":5,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-29T10:14:36.251Z""}","2026-04-29T09:55:27.776Z","69de121de938868996f01133","Nitesh Aheer","session_1777456527776_p007se4gc","PDF to Word Typing","LIVE","69f1d59003afd381cfc9fabb","2026-04-29T09:55:28.437000","2026-04-29T10:14:36.821000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":10384,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":472,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":1120,""active_seconds"":10630,""wpm"":11,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-29T12:05:49.981Z""}","2026-04-29T08:49:54.702Z","69d7b031aa5f61aa6ab3ef11","Deepika gurjar","session_1777452594702_wrpxz2k8q","Data Entry","LIVE","69f1c6333c13e46a2c7c520b","2026-04-29T08:49:55.484000","2026-04-29T12:05:49.862000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":15217,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":701,""tab_switch_count"":4,""last_switch_time"":""2026-04-29T12:48:43.942Z"",""window_minimized_seconds"":361,""screen_hidden_events"":4,""idle_time_seconds"":1205,""active_seconds"":15678,""wpm"":14,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-29T12:45:41.414Z"",""last_activity"":""2026-04-29T12:50:22.107Z""}","2026-04-29T08:05:39.257Z","69e61963cd9ea118cc9f4d2b","Munish kumar","session_1777449939257_sbmj6y1yt","Data Entry","LIVE","69f1bbd3d347ef1390021f8a","2026-04-29T08:05:39.529000","2026-04-29T12:50:21.764000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":6,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-29T08:04:05.287Z""}","2026-04-29T08:03:57.508Z","69e61963cd9ea118cc9f4d2b","Munish kumar","session_1777449837508_shiyzti8g","Form Filling","LIVE","69f1bb6e6f50e159978e82ba","2026-04-29T08:03:58.088000","2026-04-29T08:04:05.473000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":6,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-29T08:00:24.155Z""}","2026-04-29T08:00:16.387Z","69dde7c34ace88ace4b2736e","Nandini","session_1777449616387_vj4s3uwy5","Form Filling","LIVE","69f1ba918a70c166d83dc819","2026-04-29T08:00:17.194000","2026-04-29T08:00:24.455000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":1,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":54,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-29T05:38:50.727Z""}","2026-04-29T05:37:55.248Z","69dde793aa4f6698371f73da","Vishakha mahawar","session_1777441075247_sly2him8k","Form Filling","LIVE","69f199339d1c13dcb518dd36","2026-04-29T05:37:55.529000","2026-04-29T05:38:50.568000","anonymous","anonymous","false"
