"task_name","duration_seconds","start_time","metadata","user_id","user_name","activity_type","preview_image_url","end_time","task_id","id","created_date","updated_date","created_by_id","created_by","is_sample"
"Data Entry","15985","2026-05-05T09:15:07.511Z","{""total_typed_chars"":15623,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":804,""tab_switch_count"":2,""last_switch_time"":""2026-05-05T13:37:01.393Z"",""window_minimized_seconds"":384,""screen_hidden_events"":2,""idle_time_seconds"":1260,""active_seconds"":14480,""wpm"":8,""last_save"":""2026-05-05T13:36:43.519Z"",""last_activity"":""2026-05-05T13:41:33.501Z""}","69e61963cd9ea118cc9f4d2b","Munish kumar","task_started","","2026-05-05T13:41:33.501Z","Data Entry","69f9b51e92291ae932fe33f1","2026-05-05T09:15:10.088000","2026-05-05T13:41:35.547000","anonymous","anonymous","false"
"Data Entry","1960","2026-05-05T08:15:16.511Z","{""total_typed_chars"":5,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":5,""tab_switch_count"":5,""last_switch_time"":""2026-05-05T08:24:23.833Z"",""window_minimized_seconds"":1818,""screen_hidden_events"":5,""idle_time_seconds"":225,""active_seconds"":222,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-05T08:47:57.235Z""}","69cdfdfd495b883b07a9863b","Mahendra Gurjar","task_started","","2026-05-05T08:47:57.235Z","Data Entry","69f9a715edc34724587298ba","2026-05-05T08:15:17.231000","2026-05-05T08:47:57.645000","anonymous","anonymous","false"
"Data Entry","2000","2026-05-05T07:13:21.997Z","{""total_typed_chars"":2187,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":131,""tab_switch_count"":3,""last_switch_time"":""2026-05-05T07:42:27.510Z"",""window_minimized_seconds"":100,""screen_hidden_events"":3,""idle_time_seconds"":135,""active_seconds"":1856,""wpm"":18,""last_save"":""2026-05-05T07:46:34.518Z"",""last_activity"":""2026-05-05T07:46:42.595Z""}","69e080c316eada7181a563d4","Abdul wahab","task_started","","2026-05-05T07:46:42.595Z","Data Entry","69f99894f9072132a07f76f0","2026-05-05T07:13:24.166000","2026-05-05T07:46:44.518000","anonymous","anonymous","false"
"Data Entry","12044","2026-05-05T06:34:35.134Z","{""total_typed_chars"":7075,""total_pasted_chars"":0,""paste_event_count"":7,""last_paste_length"":0,""backspace_count"":272,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":1605,""active_seconds"":10436,""wpm"":24,""last_save"":""2026-05-05T09:47:27.251Z"",""last_activity"":""2026-05-05T09:55:19.975Z""}","69ce057536ae09b05b567b92","Noman","task_started","","2026-05-05T09:55:19.975Z","Data Entry","69f98f7f15fb9bdc1be8b1e2","2026-05-05T06:34:39.808000","2026-05-05T09:55:20.258000","anonymous","anonymous","false"
"Data Entry","4205","2026-05-05T04:51:29.712Z","{""total_typed_chars"":861,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":17,""tab_switch_count"":5,""last_switch_time"":""2026-05-05T05:49:20.138Z"",""window_minimized_seconds"":558,""screen_hidden_events"":5,""idle_time_seconds"":1210,""active_seconds"":1952,""wpm"":11,""last_save"":""2026-05-05T05:34:46.219Z"",""last_activity"":""2026-05-05T06:01:35.211Z""}","69d5faff5f9399792859a46d","Neeraj rathor","task_started","","2026-05-05T06:01:35.211Z","Data Entry","69f977528a694bcc9648a91a","2026-05-05T04:51:30.175000","2026-05-05T06:01:36.470000","anonymous","anonymous","false"
"PDF to Word Typing","5740","2026-05-04T16:05:21.929Z","{""total_typed_chars"":1379,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":315,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":1010,""active_seconds"":4724,""wpm"":30,""last_save"":""2026-05-04T17:40:10.366Z"",""last_activity"":""2026-05-04T17:41:02.538Z""}","69d3536db57b9cb53e1aff8a","Farheen","task_started","","2026-05-04T17:41:02.538Z","PDF to Word Typing","69f8c3c25f2a683d3cc7bb5e","2026-05-04T16:05:22.192000","2026-05-04T17:41:03.328000","anonymous","anonymous","false"
"Data Entry","80","2026-05-04T16:00:24.047Z","{""total_typed_chars"":2,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":80,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-04T16:01:44.686Z""}","69d3536db57b9cb53e1aff8a","Farheen","task_started","","2026-05-04T16:01:44.686Z","Data Entry","69f8c29886ee85c1552703eb","2026-05-04T16:00:24.001000","2026-05-04T16:01:44.731000","anonymous","anonymous","false"
"PDF to Word Typing","18821","2026-05-04T12:44:54.118Z","{""total_typed_chars"":1397,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1058,""tab_switch_count"":71,""last_switch_time"":""2026-05-04T17:58:21.622Z"",""window_minimized_seconds"":5665,""screen_hidden_events"":71,""idle_time_seconds"":1830,""active_seconds"":12198,""wpm"":2,""last_save"":""2026-05-04T17:56:45.031Z"",""last_activity"":""2026-05-04T17:58:35.324Z""}","69d3846679da668f9db1387b","Zuned khan","task_started","","2026-05-04T17:58:35.324Z","PDF to Word Typing","69f894c662e38998b291fdf4","2026-05-04T12:44:54.620000","2026-05-04T17:58:35.734000","anonymous","anonymous","false"
"Data Entry","9981","2026-05-04T09:01:21.681Z","{""total_typed_chars"":5819,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":639,""tab_switch_count"":2,""last_switch_time"":""2026-05-04T11:47:28.151Z"",""window_minimized_seconds"":134,""screen_hidden_events"":2,""idle_time_seconds"":1905,""active_seconds"":8014,""wpm"":14,""last_save"":""2026-05-04T11:36:25.200Z"",""last_activity"":""2026-05-04T11:47:43.210Z""}","69d7b031aa5f61aa6ab3ef11","Deepika gurjar","task_started","","2026-05-04T11:47:43.210Z","Data Entry","69f860624037cef7708f14cf","2026-05-04T09:01:22.290000","2026-05-04T11:47:48.988000","anonymous","anonymous","false"
"Data Entry","1340","2026-05-04T08:08:20.218Z","{""total_typed_chars"":473,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":22,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":1336,""wpm"":7,""last_save"":""2026-05-04T08:27:39.180Z"",""last_activity"":""2026-05-04T08:30:40.937Z""}","69ce1e85fcb49a6bde7d3a5b","Brijesh chauhan","task_started","","2026-05-04T08:30:40.937Z","Data Entry","69f85407b9250a58b60fe4ba","2026-05-04T08:08:39.558000","2026-05-04T08:30:59.933000","anonymous","anonymous","false"
"Data Entry","2521","2026-05-04T08:07:28.917Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":3,""tab_switch_count"":18,""last_switch_time"":""2026-05-04T08:48:49.640Z"",""window_minimized_seconds"":2253,""screen_hidden_events"":18,""idle_time_seconds"":155,""active_seconds"":298,""wpm"":0,""last_save"":""2026-05-04T08:10:20.852Z"",""last_activity"":""2026-05-04T08:49:30.421Z""}","69eb55ccb14d7094c35bff5b","Krishan Murari Sharma","task_started","","2026-05-04T08:49:30.421Z","Data Entry","69f853c1a7b202bf04aaeb7f","2026-05-04T08:07:29.464000","2026-05-04T08:49:30.669000","anonymous","anonymous","false"
"Data Entry","160","2026-05-04T06:41:38.106Z","{""total_typed_chars"":55,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":91,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":160,""wpm"":6,""last_save"":null,""last_activity"":""2026-05-04T06:44:19.007Z""}","69ce057536ae09b05b567b92","Noman","task_started","","2026-05-04T06:44:19.007Z","Data Entry","69f83fa35c688eff22c7a9de","2026-05-04T06:41:39.918000","2026-05-04T06:44:20.471000","anonymous","anonymous","false"
"Data Entry","18529","2026-05-04T06:02:43.120Z","{""total_typed_chars"":16145,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1738,""tab_switch_count"":4,""last_switch_time"":""2026-05-04T11:04:46.758Z"",""window_minimized_seconds"":86,""screen_hidden_events"":4,""idle_time_seconds"":1840,""active_seconds"":16576,""wpm"":10,""last_save"":""2026-05-04T11:04:21.543Z"",""last_activity"":""2026-05-04T11:11:32.123Z""}","69e61963cd9ea118cc9f4d2b","Munish kumar","task_started","","2026-05-04T11:11:32.123Z","Data Entry","69f8368480c8cb43678de078","2026-05-04T06:02:44.170000","2026-05-04T11:11:33.246000","anonymous","anonymous","false"
"Data Entry","5737","2026-05-04T03:42:25.579Z","{""total_typed_chars"":2120,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":110,""tab_switch_count"":24,""last_switch_time"":""2026-05-04T05:12:22.545Z"",""window_minimized_seconds"":1491,""screen_hidden_events"":24,""idle_time_seconds"":640,""active_seconds"":4452,""wpm"":10,""last_save"":""2026-05-04T05:16:36.704Z"",""last_activity"":""2026-05-04T05:18:03.194Z""}","69de121de938868996f01133","Nitesh Aheer","task_started","","2026-05-04T05:18:03.194Z","Data Entry","69f815a2fa1ff44dfbe82bd6","2026-05-04T03:42:26.174000","2026-05-04T05:18:02.707000","anonymous","anonymous","false"
"PDF to Word Typing","","2026-05-03T05:36:14.958Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":0,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-03T05:36:14.958Z""}","69de121de938868996f01133","Nitesh Aheer","task_started","","","PDF to Word Typing","69f6decf6fbe4d9583f8a3d4","2026-05-03T05:36:15.226000","2026-05-03T05:36:15.226000","anonymous","anonymous","false"
"Data Entry","20","2026-05-03T05:35:39.986Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":20,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-03T05:36:00.759Z""}","69de121de938868996f01133","Nitesh Aheer","task_started","","2026-05-03T05:36:00.759Z","Data Entry","69f6deac4de9caf7d5b34816","2026-05-03T05:35:40.571000","2026-05-03T05:36:04.640000","anonymous","anonymous","false"
"Grammar Correction","","2026-05-02T12:29:52.509Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":0,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-02T12:29:52.509Z""}","","Admin","task_started","","","Grammar Correction","69f5ee40133acedb8a704ece","2026-05-02T12:29:52.656000","2026-05-02T12:29:52.656000","anonymous","anonymous","false"
"Form Filling","701","2026-05-02T12:23:15.514Z","{""total_typed_chars"":266,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":15,""tab_switch_count"":4,""last_switch_time"":""2026-05-02T12:34:05.674Z"",""window_minimized_seconds"":257,""screen_hidden_events"":4,""idle_time_seconds"":115,""active_seconds"":554,""wpm"":16,""last_save"":null,""last_activity"":""2026-05-02T12:34:57.105Z""}","69de121de938868996f01133","Nitesh Aheer","task_started","","2026-05-02T12:34:57.105Z","Form Filling","69f5ecb4571a61e11c83df51","2026-05-02T12:23:16.090000","2026-05-02T12:35:04.250000","anonymous","anonymous","false"
"Data Entry","2482","2026-05-02T10:59:28.507Z","{""total_typed_chars"":1757,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":139,""tab_switch_count"":9,""last_switch_time"":""2026-05-02T11:37:18.293Z"",""window_minimized_seconds"":618,""screen_hidden_events"":9,""idle_time_seconds"":360,""active_seconds"":1908,""wpm"":9,""last_save"":""2026-05-02T11:35:04.882Z"",""last_activity"":""2026-05-02T11:40:50.675Z""}","69e080c316eada7181a563d4","Abdul wahab","task_started","","2026-05-02T11:40:50.675Z","Data Entry","69f5d912a6d7045b5f7f4963","2026-05-02T10:59:30.702000","2026-05-02T11:40:52.946000","anonymous","anonymous","false"
"Grammar Correction","6080","2026-05-02T08:33:26.483Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":38,""tab_switch_count"":124,""last_switch_time"":""2026-05-02T10:13:54.455Z"",""window_minimized_seconds"":3291,""screen_hidden_events"":124,""idle_time_seconds"":160,""active_seconds"":3120,""wpm"":0,""last_save"":""2026-05-02T10:13:46.864Z"",""last_activity"":""2026-05-02T10:14:47.378Z""}","69eb55ccb14d7094c35bff5b","Krishan Murari Sharma","task_started","","2026-05-02T10:14:47.378Z","Grammar Correction","69f5b6d7928d2a87d41f427c","2026-05-02T08:33:27.606000","2026-05-02T10:14:48.130000","anonymous","anonymous","false"
"Data Entry","25084","2026-05-02T08:33:20.592Z","{""total_typed_chars"":6999,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":858,""tab_switch_count"":13,""last_switch_time"":""2026-05-02T15:27:13.244Z"",""window_minimized_seconds"":11448,""screen_hidden_events"":13,""idle_time_seconds"":2945,""active_seconds"":11740,""wpm"":163,""last_save"":""2026-05-02T11:30:58.366Z"",""last_activity"":""2026-05-02T15:31:25.248Z""}","69d7b031aa5f61aa6ab3ef11","Deepika gurjar","task_started","","2026-05-02T15:31:25.248Z","Data Entry","69f5b5f9576a7e99510aac5e","2026-05-02T08:29:45.951000","2026-05-02T15:28:00.431000","anonymous","anonymous","false"
"Form Filling","23720","2026-05-02T08:03:13.043Z","{""total_typed_chars"":16366,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":796,""tab_switch_count"":1,""last_switch_time"":""2026-05-02T14:37:18.842Z"",""window_minimized_seconds"":62,""screen_hidden_events"":1,""idle_time_seconds"":1550,""active_seconds"":22172,""wpm"":3,""last_save"":""2026-05-02T14:37:05.587Z"",""last_activity"":""2026-05-02T14:38:33.901Z""}","69ce057536ae09b05b567b92","Noman","task_started","","2026-05-02T14:38:33.901Z","Form Filling","69f5afc3b4c25defcd98fcb3","2026-05-02T08:03:15.542000","2026-05-02T14:38:36.024000","anonymous","anonymous","false"
"Form Filling","12340","2026-05-02T07:43:41.707Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":831,""tab_switch_count"":9,""last_switch_time"":""2026-05-02T08:24:36.734Z"",""window_minimized_seconds"":148,""screen_hidden_events"":9,""idle_time_seconds"":1775,""active_seconds"":10576,""wpm"":0,""last_save"":""2026-05-02T11:09:01.385Z"",""last_activity"":""2026-05-02T11:09:22.025Z""}","69e7508f9d195e0534a753ec","Bhavesh gaur","task_started","","2026-05-02T11:09:22.025Z","Form Filling","69f5ab2eddd4a19276cce616","2026-05-02T07:43:42.506000","2026-05-02T11:09:22.837000","anonymous","anonymous","false"
"Data Entry","","2026-05-02T07:40:10.567Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":0,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-02T07:40:10.568Z""}","69e7508f9d195e0534a753ec","Bhavesh gaur","task_started","","","Data Entry","69f5aa5b2909a65f858696ac","2026-05-02T07:40:11.649000","2026-05-02T07:40:11.649000","anonymous","anonymous","false"
"Data Entry","1220","2026-05-02T07:02:17.585Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":50,""active_seconds"":1170,""wpm"":0,""last_save"":null,""last_activity"":""2026-05-02T07:22:38.262Z""}","69dde7c34ace88ace4b2736e","Nandini","task_started","","2026-05-02T07:22:38.262Z","Data Entry","69f5a17a79ebdef29564fc47","2026-05-02T07:02:18.116000","2026-05-02T07:22:38.515000","anonymous","anonymous","false"
"Data Entry","20062","2026-05-02T06:56:37.837Z","{""total_typed_chars"":15370,""total_pasted_chars"":82,""paste_event_count"":1,""last_paste_length"":82,""backspace_count"":799,""tab_switch_count"":4,""last_switch_time"":""2026-05-02T12:30:09.813Z"",""window_minimized_seconds"":283,""screen_hidden_events"":4,""idle_time_seconds"":4755,""active_seconds"":15036,""wpm"":15,""last_save"":""2026-05-02T12:26:55.511Z"",""last_activity"":""2026-05-02T12:31:00.654Z""}","69dde793aa4f6698371f73da","Vishakha mahawar","task_started","","2026-05-02T12:31:00.654Z","Data Entry","69f5a0276dc0e22a333bfc3b","2026-05-02T06:56:39.618000","2026-05-02T12:31:00.867000","anonymous","anonymous","false"
"Grammar Correction","21260","2026-05-02T05:38:51.112Z","{""total_typed_chars"":22241,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1755,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":1275,""active_seconds"":19968,""wpm"":1,""last_save"":""2026-05-02T11:05:30.931Z"",""last_activity"":""2026-05-02T11:33:11.732Z""}","69d600a1096418863f20cff9","Vimla verma","task_started","","2026-05-02T11:33:11.732Z","Grammar Correction","69f58deac040eacab60fc23b","2026-05-02T05:38:50.743000","2026-05-02T11:33:14.788000","anonymous","anonymous","false"
"Data Entry","360","2026-05-01T15:38:06.642Z","{""total_typed_chars"":47,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":215,""active_seconds"":150,""wpm"":7,""last_save"":null,""last_activity"":""2026-05-01T15:44:07.010Z""}","69de121de938868996f01133","Nitesh Aheer","task_started","","2026-05-01T15:44:07.010Z","Data Entry","69f4c8dee863387a53c9343d","2026-05-01T15:38:06.855000","2026-05-01T15:44:07.309000","anonymous","anonymous","false"
